date;stationName;typeflag
01/19/2024 14:28:34;Antenne AC;end_of_ad_artificial
01/19/2024 14:29:03;WDR 2;start_of_ad
01/19/2024 14:31:14;BAYERN 1;end_of_ad_artificial
01/19/2024 14:32:05;WDR 2;end_of_ad_artificial
01/19/2024 14:50:03;BremenNext;start_of_ad
01/19/2024 14:51:44;100,5;start_of_ad
01/19/2024 14:53:07;Radio RST;start_of_ad
01/19/2024 14:54:23;Antenne AC;start_of_ad
01/19/2024 14:54:47;100,5;end_of_ad_artificial
01/19/2024 14:55:06;1Live;start_of_ad
01/19/2024 14:56:04;BremenNext;end_of_ad_artificial
01/19/2024 14:56:10;Radio RST;end_of_ad_artificial
01/19/2024 14:57:24;1Live;end_of_ad
01/19/2024 14:57:26;Antenne AC;end_of_ad_artificial
01/19/2024 14:58:09;BAYERN 1;start_of_ad
01/19/2024 14:58:41;WDR 2;start_of_ad
01/19/2024 15:01:12;BAYERN 1;end_of_ad_artificial
01/19/2024 15:01:46;WDR 2;end_of_ad_artificial
01/19/2024 15:15:46;Antenne AC;start_of_ad
01/19/2024 15:18:49;Antenne AC;end_of_ad_artificial
01/19/2024 15:24:15;Radio RST;start_of_ad
01/19/2024 15:26:15;Antenne AC;start_of_ad
01/19/2024 15:27:18;Radio RST;end_of_ad_artificial
01/19/2024 15:28:49;WDR 2;start_of_ad
01/19/2024 15:29:18;Antenne AC;end_of_ad_artificial
01/19/2024 15:31:51;WDR 2;end_of_ad_artificial
01/19/2024 15:50:53;BremenNext;start_of_ad
01/19/2024 15:52:10;BremenNext;end_of_ad
01/19/2024 15:54:00;Antenne AC;start_of_ad
01/19/2024 15:56:36;1Live;start_of_ad
01/19/2024 15:57:02;Antenne AC;end_of_ad_artificial
01/19/2024 15:57:56;WDR 2;start_of_ad
01/19/2024 15:58:33;1Live;end_of_ad
01/19/2024 16:00:58;WDR 2;end_of_ad_artificial
01/19/2024 16:21:22;Radio RST;start_of_ad
01/19/2024 16:23:11;BremenNext;start_of_ad
01/19/2024 16:24:25;Radio RST;end_of_ad_artificial
01/19/2024 16:24:54;Antenne AC;start_of_ad
01/19/2024 16:27:56;Antenne AC;end_of_ad_artificial
01/19/2024 16:28:40;WDR 2;start_of_ad
01/19/2024 16:29:08;BAYERN 1;start_of_ad
01/19/2024 16:29:14;BremenNext;end_of_ad_artificial
01/19/2024 16:31:44;WDR 2;end_of_ad_artificial
01/19/2024 16:32:12;BAYERN 1;end_of_ad_artificial
01/19/2024 16:51:48;100,5;start_of_ad
01/19/2024 16:52:22;BremenNext;start_of_ad
01/19/2024 16:52:43;Radio RST;start_of_ad
01/19/2024 16:52:57;Antenne AC;start_of_ad
01/19/2024 16:54:01;1Live;start_of_ad
01/19/2024 16:54:51;100,5;end_of_ad_artificial
01/19/2024 16:55:46;Radio RST;end_of_ad_artificial
01/19/2024 16:56:00;Antenne AC;end_of_ad_artificial
01/19/2024 16:56:45;1Live;end_of_ad
01/19/2024 16:57:44;WDR 2;start_of_ad
01/19/2024 16:58:20;BAYERN 1;start_of_ad
01/19/2024 16:58:25;BremenNext;end_of_ad_artificial
01/19/2024 17:00:45;WDR 2;end_of_ad_artificial
01/19/2024 17:01:21;BAYERN 1;end_of_ad_artificial
01/19/2024 17:25:04;Antenne AC;start_of_ad
01/19/2024 17:25:47;BremenNext;start_of_ad
01/19/2024 17:28:05;Antenne AC;end_of_ad_artificial
01/19/2024 17:28:08;WDR 2;start_of_ad
01/19/2024 17:30:06;BAYERN 1;start_of_ad
01/19/2024 17:31:12;WDR 2;end_of_ad_artificial
01/19/2024 17:31:50;BremenNext;end_of_ad_artificial
01/19/2024 17:33:11;BAYERN 1;end_of_ad_artificial
01/19/2024 17:49:06;100,5;start_of_ad
01/19/2024 17:52:09;100,5;end_of_ad_artificial
01/19/2024 17:53:54;Radio RST;start_of_ad
01/19/2024 17:54:29;Antenne AC;start_of_ad
01/19/2024 17:54:43;BremenNext;start_of_ad
01/19/2024 17:55:50;1Live;start_of_ad
01/19/2024 17:56:57;Radio RST;end_of_ad_artificial
01/19/2024 17:57:32;Antenne AC;end_of_ad_artificial
01/19/2024 17:58:55;WDR 2;start_of_ad
01/19/2024 17:59:28;BAYERN 1;start_of_ad
01/19/2024 18:00:47;BremenNext;end_of_ad_artificial
01/19/2024 18:01:52;1Live;end_of_ad_artificial
01/19/2024 18:01:55;WDR 2;end_of_ad_artificial
01/19/2024 18:02:30;BAYERN 1;end_of_ad_artificial
01/19/2024 18:23:34;Radio RST;start_of_ad
01/19/2024 18:26:37;Radio RST;end_of_ad_artificial
01/19/2024 18:29:24;BAYERN 1;start_of_ad
01/19/2024 18:32:26;BAYERN 1;end_of_ad_artificial
01/19/2024 18:44:14;BremenNext;start_of_ad
01/19/2024 18:45:32;BremenNext;end_of_ad
01/19/2024 18:53:31;Radio RST;start_of_ad
01/19/2024 18:54:11;Antenne AC;start_of_ad
01/19/2024 18:56:34;Radio RST;end_of_ad_artificial
01/19/2024 18:56:52;1Live;start_of_ad
01/19/2024 18:57:14;Antenne AC;end_of_ad_artificial
01/19/2024 18:58:15;WDR 2;start_of_ad
01/19/2024 18:59:35;BAYERN 1;start_of_ad
01/19/2024 19:01:17;WDR 2;end_of_ad_artificial
01/19/2024 19:02:37;BAYERN 1;end_of_ad_artificial
01/19/2024 19:02:52;1Live;end_of_ad_artificial
01/19/2024 19:23:34;Radio RST;start_of_ad
01/19/2024 19:26:36;Radio RST;end_of_ad_artificial
01/19/2024 19:29:05;BAYERN 1;start_of_ad
01/19/2024 19:32:08;BAYERN 1;end_of_ad_artificial
01/19/2024 19:55:48;1Live;start_of_ad
01/19/2024 19:56:31;1Live;end_of_ad
01/19/2024 19:56:53;Radio RST;start_of_ad
01/19/2024 19:57:29;Antenne AC;start_of_ad
01/19/2024 19:59:56;Radio RST;end_of_ad_artificial
01/19/2024 20:00:32;Antenne AC;end_of_ad_artificial
01/20/2024 05:40:19;Antenne AC;start_of_ad
01/20/2024 05:43:22;Antenne AC;end_of_ad_artificial
01/20/2024 06:29:11;BAYERN 1;start_of_ad
01/20/2024 06:29:46;WDR 2;start_of_ad
01/20/2024 06:32:12;BAYERN 1;end_of_ad_artificial
01/20/2024 06:32:50;WDR 2;end_of_ad_artificial
01/20/2024 06:43:22;BremenNext;start_of_ad
01/20/2024 06:47:34;100,5;start_of_ad
01/20/2024 06:49:24;BremenNext;end_of_ad_artificial
01/20/2024 06:50:36;100,5;end_of_ad_artificial
01/20/2024 06:55:54;Antenne AC;start_of_ad
01/20/2024 06:56:07;Radio RST;start_of_ad
01/20/2024 06:56:18;1Live;start_of_ad
01/20/2024 06:57:02;1Live;end_of_ad
01/20/2024 06:58:57;Antenne AC;end_of_ad_artificial
01/20/2024 06:59:10;Radio RST;end_of_ad_artificial
01/20/2024 06:59:34;BAYERN 1;start_of_ad
01/20/2024 06:59:40;WDR 2;start_of_ad
01/20/2024 07:02:34;BAYERN 1;end_of_ad_artificial
01/20/2024 07:02:41;WDR 2;end_of_ad_artificial
01/20/2024 07:17:55;BremenNext;start_of_ad
01/20/2024 07:22:12;100,5;start_of_ad
01/20/2024 07:23:35;Radio RST;start_of_ad
01/20/2024 07:23:56;BremenNext;end_of_ad_artificial
01/20/2024 07:25:15;100,5;end_of_ad_artificial
01/20/2024 07:26:38;Radio RST;end_of_ad_artificial
01/20/2024 07:28:38;WDR 2;start_of_ad
01/20/2024 07:30:23;BAYERN 1;start_of_ad
01/20/2024 07:31:43;WDR 2;end_of_ad_artificial
01/20/2024 07:33:24;BAYERN 1;end_of_ad_artificial
01/20/2024 07:55:18;Radio RST;start_of_ad
01/20/2024 07:55:49;Antenne AC;start_of_ad
01/20/2024 07:57:13;1Live;start_of_ad
01/20/2024 07:58:21;Radio RST;end_of_ad_artificial
01/20/2024 07:58:48;WDR 2;start_of_ad
01/20/2024 07:58:52;Antenne AC;end_of_ad_artificial
01/20/2024 07:59:10;BAYERN 1;start_of_ad
01/20/2024 08:01:49;WDR 2;end_of_ad_artificial
01/20/2024 08:02:11;BAYERN 1;end_of_ad_artificial
01/20/2024 08:03:16;1Live;end_of_ad_artificial
01/20/2024 08:18:01;BremenNext;start_of_ad
01/20/2024 08:23:35;Radio RST;start_of_ad
01/20/2024 08:24:04;BremenNext;end_of_ad_artificial
01/20/2024 08:26:38;Radio RST;end_of_ad_artificial
01/20/2024 08:27:32;Antenne AC;start_of_ad
01/20/2024 08:28:47;WDR 2;start_of_ad
01/20/2024 08:30:35;Antenne AC;end_of_ad_artificial
01/20/2024 08:31:47;WDR 2;end_of_ad_artificial
01/20/2024 08:44:50;BremenNext;start_of_ad
01/20/2024 08:50:50;BremenNext;end_of_ad_artificial
01/20/2024 08:53:10;Radio RST;start_of_ad
01/20/2024 08:54:04;Antenne AC;start_of_ad
01/20/2024 08:55:30;1Live;start_of_ad
01/20/2024 08:56:13;Radio RST;end_of_ad_artificial
01/20/2024 08:57:06;Antenne AC;end_of_ad_artificial
01/20/2024 08:57:38;WDR 2;start_of_ad
01/20/2024 08:58:51;BAYERN 1;start_of_ad
01/20/2024 09:00:38;WDR 2;end_of_ad_artificial
01/20/2024 09:01:32;1Live;end_of_ad_artificial
01/20/2024 09:01:52;BAYERN 1;end_of_ad_artificial
01/20/2024 09:16:06;Radio RST;start_of_ad
01/20/2024 09:19:09;Radio RST;end_of_ad_artificial
01/20/2024 09:28:05;WDR 2;start_of_ad
01/20/2024 09:30:06;BAYERN 1;start_of_ad
01/20/2024 09:31:08;WDR 2;end_of_ad_artificial
01/20/2024 09:33:07;BAYERN 1;end_of_ad_artificial
01/20/2024 09:45:10;BremenNext;start_of_ad
01/20/2024 09:49:47;100,5;start_of_ad
01/20/2024 09:51:14;BremenNext;end_of_ad_artificial
01/20/2024 09:52:49;100,5;end_of_ad_artificial
01/20/2024 09:54:23;Antenne AC;start_of_ad
01/20/2024 09:54:32;1Live;start_of_ad
01/20/2024 09:57:26;Antenne AC;end_of_ad_artificial
01/20/2024 09:57:29;1Live;end_of_ad
01/20/2024 09:58:16;WDR 2;start_of_ad
01/20/2024 09:58:31;BAYERN 1;start_of_ad
01/20/2024 10:01:18;WDR 2;end_of_ad_artificial
01/20/2024 10:01:31;BAYERN 1;end_of_ad_artificial
01/20/2024 10:22:57;Radio RST;start_of_ad
01/20/2024 10:26:00;Radio RST;end_of_ad_artificial
01/20/2024 10:26:42;Antenne AC;start_of_ad
01/20/2024 10:26:58;BremenNext;start_of_ad
01/20/2024 10:27:50;WDR 2;start_of_ad
01/20/2024 10:29:44;Antenne AC;end_of_ad_artificial
01/20/2024 10:30:53;WDR 2;end_of_ad_artificial
01/20/2024 10:32:58;BremenNext;end_of_ad_artificial
01/20/2024 10:53:08;Radio RST;start_of_ad
01/20/2024 10:53:21;Antenne AC;start_of_ad
01/20/2024 10:54:21;BremenNext;start_of_ad
01/20/2024 10:54:24;1Live;start_of_ad
01/20/2024 10:56:11;Radio RST;end_of_ad_artificial
01/20/2024 10:56:24;Antenne AC;end_of_ad_artificial
01/20/2024 10:57:36;1Live;end_of_ad
01/20/2024 10:58:17;WDR 2;start_of_ad
01/20/2024 10:59:28;BAYERN 1;start_of_ad
01/20/2024 11:00:25;BremenNext;end_of_ad_artificial
01/20/2024 11:01:20;WDR 2;end_of_ad_artificial
01/20/2024 11:02:29;BAYERN 1;end_of_ad_artificial
01/20/2024 11:23:42;Antenne AC;start_of_ad
01/20/2024 11:24:33;100,5;start_of_ad
01/20/2024 11:25:23;BremenNext;start_of_ad
01/20/2024 11:26:44;Antenne AC;end_of_ad_artificial
01/20/2024 11:27:12;BremenNext;end_of_ad
01/20/2024 11:27:37;100,5;end_of_ad_artificial
01/20/2024 11:28:06;WDR 2;start_of_ad
01/20/2024 11:31:08;WDR 2;end_of_ad_artificial
01/20/2024 11:48:00;100,5;start_of_ad
01/20/2024 11:51:03;100,5;end_of_ad_artificial
01/20/2024 11:52:32;Radio RST;start_of_ad
01/20/2024 11:53:12;Antenne AC;start_of_ad
01/20/2024 11:53:50;1Live;start_of_ad
01/20/2024 11:55:35;Radio RST;end_of_ad_artificial
01/20/2024 11:56:15;Antenne AC;end_of_ad_artificial
01/20/2024 11:59:00;WDR 2;start_of_ad
01/20/2024 11:59:01;BAYERN 1;start_of_ad
01/20/2024 11:59:51;1Live;end_of_ad_artificial
01/20/2024 12:02:02;BAYERN 1;end_of_ad_artificial
01/20/2024 12:02:02;WDR 2;end_of_ad_artificial
01/20/2024 12:25:09;Antenne AC;start_of_ad
01/20/2024 12:28:07;BremenNext;start_of_ad
01/20/2024 12:28:11;Antenne AC;end_of_ad_artificial
01/20/2024 12:28:50;BAYERN 1;start_of_ad
01/20/2024 12:29:19;WDR 2;start_of_ad
01/20/2024 12:31:51;BAYERN 1;end_of_ad_artificial
01/20/2024 12:32:21;WDR 2;end_of_ad_artificial
01/20/2024 12:34:09;BremenNext;end_of_ad_artificial
01/20/2024 12:54:40;Radio RST;start_of_ad
01/20/2024 12:55:41;Antenne AC;start_of_ad
01/20/2024 12:57:29;1Live;start_of_ad
01/20/2024 12:57:43;Radio RST;end_of_ad_artificial
01/20/2024 12:58:44;Antenne AC;end_of_ad_artificial
01/20/2024 12:58:45;BAYERN 1;start_of_ad
01/20/2024 12:58:59;WDR 2;start_of_ad
01/20/2024 13:01:45;BAYERN 1;end_of_ad_artificial
01/20/2024 13:02:02;WDR 2;end_of_ad_artificial
01/20/2024 13:03:32;1Live;end_of_ad_artificial
01/20/2024 13:12:58;Antenne AC;start_of_ad
01/20/2024 13:15:59;Antenne AC;end_of_ad_artificial
01/20/2024 13:23:59;100,5;start_of_ad
01/20/2024 13:24:00;BremenNext;start_of_ad
01/20/2024 13:25:23;BremenNext;end_of_ad
01/20/2024 13:27:02;100,5;end_of_ad_artificial
01/20/2024 13:27:33;Antenne AC;start_of_ad
01/20/2024 13:29:03;WDR 2;start_of_ad
01/20/2024 13:30:36;Antenne AC;end_of_ad_artificial
01/20/2024 13:32:07;WDR 2;end_of_ad_artificial
01/20/2024 13:50:39;100,5;start_of_ad
01/20/2024 13:51:14;BremenNext;start_of_ad
01/20/2024 13:52:46;BremenNext;end_of_ad
01/20/2024 13:53:43;100,5;end_of_ad_artificial
01/20/2024 13:55:08;1Live;start_of_ad
01/20/2024 13:55:45;Radio RST;start_of_ad
01/20/2024 13:57:04;Antenne AC;start_of_ad
01/20/2024 13:57:18;1Live;end_of_ad
01/20/2024 13:58:48;Radio RST;end_of_ad_artificial
01/20/2024 13:58:49;BAYERN 1;start_of_ad
01/20/2024 13:58:56;WDR 2;start_of_ad
01/20/2024 14:00:07;Antenne AC;end_of_ad_artificial
01/20/2024 14:01:52;BAYERN 1;end_of_ad_artificial
01/20/2024 14:01:57;WDR 2;end_of_ad_artificial
01/20/2024 14:24:00;100,5;start_of_ad
01/20/2024 14:26:14;Antenne AC;start_of_ad
01/20/2024 14:27:03;100,5;end_of_ad_artificial
01/20/2024 14:29:17;Antenne AC;end_of_ad_artificial
01/20/2024 14:31:16;WDR 2;start_of_ad
01/20/2024 14:34:18;WDR 2;end_of_ad_artificial
01/20/2024 14:50:33;BremenNext;start_of_ad
01/20/2024 14:51:37;100,5;start_of_ad
01/20/2024 14:54:40;100,5;end_of_ad_artificial
01/20/2024 14:55:15;Radio RST;start_of_ad
01/20/2024 14:56:34;BremenNext;end_of_ad_artificial
01/20/2024 14:56:55;Antenne AC;start_of_ad
01/20/2024 14:57:37;1Live;start_of_ad
01/20/2024 14:58:17;Radio RST;end_of_ad_artificial
01/20/2024 14:59:58;Antenne AC;end_of_ad_artificial
01/20/2024 15:03:38;1Live;end_of_ad_artificial
01/20/2024 15:23:40;BremenNext;start_of_ad
01/20/2024 15:24:10;BremenNext;end_of_ad
01/20/2024 15:26:20;Antenne AC;start_of_ad
01/20/2024 15:27:12;WDR 2;start_of_ad
01/20/2024 15:27:48;BAYERN 1;start_of_ad
01/20/2024 15:29:23;Antenne AC;end_of_ad_artificial
01/20/2024 15:30:15;WDR 2;end_of_ad_artificial
01/20/2024 15:30:50;BAYERN 1;end_of_ad_artificial
01/20/2024 15:49:41;BremenNext;start_of_ad
01/20/2024 15:53:39;100,5;start_of_ad
01/20/2024 15:54:06;Radio RST;start_of_ad
01/20/2024 15:54:23;Antenne AC;start_of_ad
01/20/2024 15:55:16;1Live;start_of_ad
01/20/2024 15:55:41;BremenNext;end_of_ad_artificial
01/20/2024 15:56:18;1Live;end_of_ad
01/20/2024 15:56:42;100,5;end_of_ad_artificial
01/20/2024 15:57:09;Radio RST;end_of_ad_artificial
01/20/2024 15:57:26;Antenne AC;end_of_ad_artificial
01/20/2024 15:58:52;WDR 2;start_of_ad
01/20/2024 16:01:55;WDR 2;end_of_ad_artificial
01/20/2024 16:22:26;BremenNext;start_of_ad
01/20/2024 16:23:39;BremenNext;end_of_ad
01/20/2024 16:24:42;100,5;start_of_ad
01/20/2024 16:24:47;Antenne AC;start_of_ad
01/20/2024 16:27:45;100,5;end_of_ad_artificial
01/20/2024 16:27:50;Antenne AC;end_of_ad_artificial
01/20/2024 16:30:18;WDR 2;start_of_ad
01/20/2024 16:33:21;WDR 2;end_of_ad_artificial
01/20/2024 16:50:20;BremenNext;start_of_ad
01/20/2024 16:51:34;BremenNext;end_of_ad
01/20/2024 16:51:51;BAYERN 1;start_of_ad
01/20/2024 16:52:47;WDR 2;start_of_ad
01/20/2024 16:54:54;BAYERN 1;end_of_ad_artificial
01/20/2024 16:55:16;Radio RST;start_of_ad
01/20/2024 16:55:43;1Live;start_of_ad
01/20/2024 16:55:49;WDR 2;end_of_ad_artificial
01/20/2024 16:55:51;Antenne AC;start_of_ad
01/20/2024 16:57:22;1Live;end_of_ad
01/20/2024 16:58:19;Radio RST;end_of_ad_artificial
01/20/2024 16:58:54;Antenne AC;end_of_ad_artificial
01/20/2024 17:25:17;100,5;start_of_ad
01/20/2024 17:28:20;100,5;end_of_ad_artificial
01/20/2024 17:31:54;WDR 2;start_of_ad
01/20/2024 17:32:09;BAYERN 1;start_of_ad
01/20/2024 17:34:54;WDR 2;end_of_ad_artificial
01/20/2024 17:35:10;BAYERN 1;end_of_ad_artificial
01/20/2024 17:52:23;100,5;start_of_ad
01/20/2024 17:53:41;BremenNext;start_of_ad
01/20/2024 17:53:48;Radio RST;start_of_ad
01/20/2024 17:54:44;Antenne AC;start_of_ad
01/20/2024 17:55:26;100,5;end_of_ad_artificial
01/20/2024 17:55:47;1Live;start_of_ad
01/20/2024 17:56:51;Radio RST;end_of_ad_artificial
01/20/2024 17:57:48;Antenne AC;end_of_ad_artificial
01/20/2024 17:57:55;1Live;end_of_ad
01/20/2024 17:58:50;WDR 2;start_of_ad
01/20/2024 17:59:41;BremenNext;end_of_ad_artificial
01/20/2024 18:01:54;WDR 2;end_of_ad_artificial
01/20/2024 18:26:09;100,5;start_of_ad
01/20/2024 18:29:12;100,5;end_of_ad_artificial
01/20/2024 18:57:05;Radio RST;start_of_ad
01/20/2024 18:58:02;Antenne AC;start_of_ad
01/20/2024 19:00:08;Radio RST;end_of_ad_artificial
01/20/2024 19:01:05;Antenne AC;end_of_ad_artificial
01/20/2024 19:56:08;Radio RST;start_of_ad
01/20/2024 19:57:04;Antenne AC;start_of_ad
01/20/2024 19:59:11;Radio RST;end_of_ad_artificial
01/20/2024 20:00:07;Antenne AC;end_of_ad_artificial
01/21/2024 06:57:06;Antenne AC;start_of_ad
01/21/2024 06:57:16;Radio RST;start_of_ad
01/21/2024 07:00:09;Antenne AC;end_of_ad_artificial
01/21/2024 07:00:19;Radio RST;end_of_ad_artificial
01/21/2024 07:56:52;Antenne AC;start_of_ad
01/21/2024 07:57:03;Radio RST;start_of_ad
01/21/2024 07:59:55;Antenne AC;end_of_ad_artificial
01/21/2024 08:00:06;Radio RST;end_of_ad_artificial
01/21/2024 08:48:04;100,5;start_of_ad
01/21/2024 08:51:07;100,5;end_of_ad_artificial
01/21/2024 08:56:06;Antenne AC;start_of_ad
01/21/2024 08:56:12;Radio RST;start_of_ad
01/21/2024 08:59:09;Antenne AC;end_of_ad_artificial
01/21/2024 08:59:15;Radio RST;end_of_ad_artificial
01/21/2024 09:26:31;100,5;start_of_ad
01/21/2024 09:29:34;100,5;end_of_ad_artificial
01/21/2024 09:56:36;Antenne AC;start_of_ad
01/21/2024 09:56:47;Radio RST;start_of_ad
01/21/2024 09:59:39;Antenne AC;end_of_ad_artificial
01/21/2024 09:59:50;Radio RST;end_of_ad_artificial
01/21/2024 10:25:00;100,5;start_of_ad
01/21/2024 10:26:05;Radio RST;start_of_ad
01/21/2024 10:28:03;100,5;end_of_ad_artificial
01/21/2024 10:29:08;Radio RST;end_of_ad_artificial
01/21/2024 10:50:48;100,5;start_of_ad
01/21/2024 10:53:51;100,5;end_of_ad_artificial
01/21/2024 10:57:07;Antenne AC;start_of_ad
01/21/2024 10:57:17;Radio RST;start_of_ad
01/21/2024 11:00:10;Antenne AC;end_of_ad_artificial
01/21/2024 11:00:20;Radio RST;end_of_ad_artificial
01/21/2024 11:22:28;Antenne AC;start_of_ad
01/21/2024 11:24:15;100,5;start_of_ad
01/21/2024 11:25:31;Antenne AC;end_of_ad_artificial
01/21/2024 11:27:18;100,5;end_of_ad_artificial
01/21/2024 11:56:24;Radio RST;start_of_ad
01/21/2024 11:56:36;Antenne AC;start_of_ad
01/21/2024 11:59:27;Radio RST;end_of_ad_artificial
01/21/2024 11:59:39;Antenne AC;end_of_ad_artificial
01/21/2024 12:24:38;100,5;start_of_ad
01/21/2024 12:27:41;100,5;end_of_ad_artificial
01/21/2024 12:56:46;Radio RST;start_of_ad
01/21/2024 12:59:49;Radio RST;end_of_ad_artificial
01/21/2024 13:25:54;100,5;start_of_ad
01/21/2024 13:28:56;100,5;end_of_ad_artificial
01/21/2024 13:51:40;100,5;start_of_ad
01/21/2024 13:54:43;100,5;end_of_ad_artificial
01/21/2024 13:56:10;Radio RST;start_of_ad
01/21/2024 13:56:44;Antenne AC;start_of_ad
01/21/2024 13:59:14;Radio RST;end_of_ad_artificial
01/21/2024 13:59:47;Antenne AC;end_of_ad_artificial
01/21/2024 14:27:39;Antenne AC;start_of_ad
01/21/2024 14:30:43;Antenne AC;end_of_ad_artificial
01/21/2024 14:56:07;Antenne AC;start_of_ad
01/21/2024 14:56:13;Radio RST;start_of_ad
01/21/2024 14:59:11;Antenne AC;end_of_ad_artificial
01/21/2024 14:59:16;Radio RST;end_of_ad_artificial
01/21/2024 15:23:32;Radio RST;start_of_ad
01/21/2024 15:26:35;Radio RST;end_of_ad_artificial
01/21/2024 15:52:14;100,5;start_of_ad
01/21/2024 15:55:18;100,5;end_of_ad_artificial
01/21/2024 15:56:38;Radio RST;start_of_ad
01/21/2024 15:56:51;Antenne AC;start_of_ad
01/21/2024 15:59:42;Radio RST;end_of_ad_artificial
01/21/2024 15:59:54;Antenne AC;end_of_ad_artificial
01/21/2024 16:27:06;Antenne AC;start_of_ad
01/21/2024 16:27:24;100,5;start_of_ad
01/21/2024 16:30:09;Antenne AC;end_of_ad_artificial
01/21/2024 16:30:27;100,5;end_of_ad_artificial
01/21/2024 16:57:08;Antenne AC;start_of_ad
01/21/2024 17:00:11;Antenne AC;end_of_ad_artificial
01/21/2024 17:20:17;100,5;start_of_ad
01/21/2024 17:23:20;100,5;end_of_ad_artificial
01/21/2024 17:27:02;Antenne AC;start_of_ad
01/21/2024 17:30:05;Antenne AC;end_of_ad_artificial
01/21/2024 17:57:48;Antenne AC;start_of_ad
01/21/2024 18:00:51;Antenne AC;end_of_ad_artificial
01/21/2024 18:38:21;100,5;start_of_ad
01/21/2024 18:41:24;100,5;end_of_ad_artificial
01/21/2024 18:56:29;Radio RST;start_of_ad
01/21/2024 18:57:03;Antenne AC;start_of_ad
01/21/2024 18:59:32;Radio RST;end_of_ad_artificial
01/21/2024 19:00:06;Antenne AC;end_of_ad_artificial
01/21/2024 19:05:58;100,5;start_of_ad
01/21/2024 19:09:01;100,5;end_of_ad_artificial
01/21/2024 19:57:12;Radio RST;start_of_ad
01/21/2024 19:57:47;Antenne AC;start_of_ad
01/21/2024 20:00:16;Radio RST;end_of_ad_artificial
01/21/2024 20:00:50;Antenne AC;end_of_ad_artificial
01/21/2024 20:57:00;Antenne AC;start_of_ad
01/21/2024 20:57:06;Radio RST;start_of_ad
01/21/2024 21:00:03;Antenne AC;end_of_ad_artificial
01/21/2024 21:00:09;Radio RST;end_of_ad_artificial
01/21/2024 22:28:17;Antenne AC;start_of_ad
01/21/2024 22:28:26;Radio RST;start_of_ad
01/21/2024 22:31:20;Antenne AC;end_of_ad_artificial
01/21/2024 22:31:30;Radio RST;end_of_ad_artificial
01/22/2024 05:46:33;BremenNext;start_of_ad
01/22/2024 05:47:23;BremenNext;end_of_ad
01/22/2024 05:55:37;Antenne AC;start_of_ad
01/22/2024 05:55:47;Radio RST;start_of_ad
01/22/2024 05:57:35;BAYERN 1;start_of_ad
01/22/2024 05:58:40;Antenne AC;end_of_ad_artificial
01/22/2024 05:58:50;Radio RST;end_of_ad_artificial
01/22/2024 06:00:36;BAYERN 1;end_of_ad_artificial
01/22/2024 06:29:15;WDR 2;start_of_ad
01/22/2024 06:32:16;WDR 2;end_of_ad_artificial
01/22/2024 06:51:10;BremenNext;start_of_ad
01/22/2024 06:54:22;Antenne AC;start_of_ad
01/22/2024 06:54:59;1Live;start_of_ad
01/22/2024 06:56:55;1Live;end_of_ad
01/22/2024 06:57:13;BremenNext;end_of_ad_artificial
01/22/2024 06:57:25;Antenne AC;end_of_ad_artificial
01/22/2024 06:58:59;WDR 2;start_of_ad
01/22/2024 06:59:24;BAYERN 1;start_of_ad
01/22/2024 07:02:03;WDR 2;end_of_ad_artificial
01/22/2024 07:02:26;BAYERN 1;end_of_ad_artificial
01/22/2024 07:23:08;BremenNext;start_of_ad
01/22/2024 07:24:33;BremenNext;end_of_ad
01/22/2024 07:25:43;Antenne AC;start_of_ad
01/22/2024 07:25:53;Radio RST;start_of_ad
01/22/2024 07:28:46;Antenne AC;end_of_ad_artificial
01/22/2024 07:28:56;Radio RST;end_of_ad_artificial
01/22/2024 07:29:10;BAYERN 1;start_of_ad
01/22/2024 07:29:29;WDR 2;start_of_ad
01/22/2024 07:32:13;BAYERN 1;end_of_ad_artificial
01/22/2024 07:32:33;WDR 2;end_of_ad_artificial
01/22/2024 07:50:31;100,5;start_of_ad
01/22/2024 07:51:29;BremenNext;start_of_ad
01/22/2024 07:53:02;BremenNext;end_of_ad
01/22/2024 07:53:35;100,5;end_of_ad_artificial
01/22/2024 07:54:23;1Live;start_of_ad
01/22/2024 07:55:03;Radio RST;start_of_ad
01/22/2024 07:56:38;1Live;end_of_ad
01/22/2024 07:58:06;Radio RST;end_of_ad_artificial
01/22/2024 07:59:15;WDR 2;start_of_ad
01/22/2024 08:02:15;WDR 2;end_of_ad_artificial
01/22/2024 08:24:30;Antenne AC;start_of_ad
01/22/2024 08:27:32;Radio RST;start_of_ad
01/22/2024 08:27:34;Antenne AC;end_of_ad_artificial
01/22/2024 08:28:39;WDR 2;start_of_ad
01/22/2024 08:29:44;BAYERN 1;start_of_ad
01/22/2024 08:30:35;Radio RST;end_of_ad_artificial
01/22/2024 08:31:42;WDR 2;end_of_ad_artificial
01/22/2024 08:32:48;BAYERN 1;end_of_ad_artificial
01/22/2024 08:53:35;Antenne AC;start_of_ad
01/22/2024 08:54:00;BremenNext;start_of_ad
01/22/2024 08:56:38;Antenne AC;end_of_ad_artificial
01/22/2024 08:56:42;1Live;start_of_ad
01/22/2024 08:57:51;1Live;end_of_ad
01/22/2024 08:59:35;WDR 2;start_of_ad
01/22/2024 08:59:44;BAYERN 1;start_of_ad
01/22/2024 09:00:03;BremenNext;end_of_ad_artificial
